,KL,bs,config_file,data,data_split_seed,decrease_from,det_test_acc,do,dwp_samples,ens,ens[10]_test_acc,epochs,gamma,gpu_id,hid_dim,id,init,kernel_dim,kl_weight,l2,l2_norm,lamb,log_dir,loss,lr,model,n_classes,name,net_cfg,num_examples,pretrained,prior,prior+init,resume,root,samp_test_acc,sec,seed,start_kl,start_stoch,t,test_acc,test_bs,test_loss,test_nll,time,tmp,train_acc,train_loss,train_nll,vae,vae_hid_dim,vae_var,z_dim
220599,562162.9375,256,None,shapes,0,0,0.9974619289340102,,1.0,10.0,0.9974619289340102,200,0.5,3,500,6270,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (vae init),,exman-train-bnn.py/runs/006270-2018-08-14-23-34-42,0.9974619289340102,0.2287266254425049,0,1.0,1.0,200,,500,562162.9789546132,0.04145461320877075,2018-08-14 23:34:42,False,0.998,562184.0871419907,0.04229928398132325,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
220799,562163.9375,256,None,shapes,3,0,0.9959390862944164,,1.0,10.0,0.9959390862944164,200,0.5,6,500,6271,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (vae init),,exman-train-bnn.py/runs/006271-2018-08-14-23-34-42,0.9969543147208122,0.1873595714569092,3,1.0,1.0,200,,500,562163.9832644464,0.04576444625854492,2018-08-14 23:34:42,False,0.996,562186.2539539337,0.04463290786743164,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
220999,1157385.46875,256,None,shapes,1,0,0.9786802030456851,,1.0,10.0,0.9791878172588832,200,0.5,3,500,6272,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006272-2018-08-14-23-34-42,0.9781725888324873,0.3258461952209473,1,1.0,1.0,200,,500,1172984.88622272,0.6049727201461792,2018-08-14 23:34:42,False,1.0,1157397.0777492523,0.5804499626159668,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
221199,568391.4375,256,None,shapes,2,0,0.9421319796954316,,1.0,10.0,0.9426395939086294,200,0.5,3,500,6273,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006273-2018-08-14-23-34-42,0.9421319796954316,0.3164858818054199,2,1.0,1.0,200,,500,568391.6959988475,0.2584988474845886,2018-08-14 23:34:42,False,1.0,568397.95835495,0.16302137374877929,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
221399,803874.188,256,None,shapes,0,0,0.9964467005076142,,1.0,10.0,0.9964467005076142,200,0.5,6,500,6274,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006274-2018-08-14-23-34-42,0.9964467005076142,0.20211100578308105,0,1.0,1.0,200,,500,806871.6940438114,0.03779381141066551,2018-08-14 23:34:42,False,0.998,803897.5593760377,0.046742752075195314,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
221599,1144700.5625,256,None,shapes,2,0,0.8934010152284264,,1.0,10.0,0.8934010152284264,200,0.5,3,500,6275,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006275-2018-08-14-23-34-42,0.8888324873096447,0.22600698471069336,2,1.0,1.0,200,,500,1152095.8627418876,0.6752418875694275,2018-08-14 23:34:42,False,0.9,1144706.780582428,0.6218082427978515,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
221799,568397.875,256,None,shapes,3,0,0.9817258883248732,,1.0,10.0,0.9827411167512692,200,0.5,5,500,6276,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (vae init),,exman-train-bnn.py/runs/006276-2018-08-14-23-34-42,0.9822335025380712,0.3794169425964356,3,1.0,1.0,200,,500,568398.0398077221,0.16480772197246552,2018-08-14 23:34:42,False,0.99,568412.0401191711,0.1416511917114258,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
221999,473577.71875,256,None,shapes,2,0,1.0,,1.0,10.0,1.0,200,0.5,6,500,6277,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (vae init),,exman-train-bnn.py/runs/006277-2018-08-14-23-34-42,1.0,0.23766446113586426,2,1.0,1.0,200,,500,473577.7214345194,0.0026845193933695555,2018-08-14 23:34:42,False,1.0,473587.5460824966,0.0024568331241607666,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
222199,562160.5,256,None,shapes,1,0,0.9974619289340102,,1.0,10.0,0.9969543147208122,200,0.5,4,500,6278,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (vae init),,exman-train-bnn.py/runs/006278-2018-08-14-23-34-42,0.9974619289340102,0.2494156360626221,1,1.0,1.0,200,,500,562160.5411077514,0.04110775142908096,2018-08-14 23:34:42,False,1.0,562177.778448105,0.0345568962097168,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
222399,574053.0,256,None,shapes,1,0,0.8238578680203046,,1.0,10.0,0.8218274111675127,200,0.5,6,500,6279,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (vae init),,exman-train-bnn.py/runs/006279-2018-08-14-23-34-42,0.8243654822335026,0.2290456295013428,1,1.0,1.0,200,,500,574053.6568824053,0.6568824052810669,2018-08-14 23:34:42,False,0.9,574058.2029895782,0.520298957824707,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
222599,568387.9375,256,None,shapes,3,0,0.9558375634517766,,1.0,10.0,0.9563451776649746,200,0.5,4,500,6280,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006280-2018-08-14-23-34-42,0.9563451776649746,0.388674259185791,3,1.0,1.0,200,,500,568388.2374131382,0.2999131381511688,2018-08-14 23:34:42,False,1.0,568395.7847356796,0.19618089199066166,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
222799,574052.375,256,None,shapes,0,0,0.8766497461928934,,1.0,10.0,0.8761421319796955,200,0.5,6,500,6281,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,sn,sn (vae init),,exman-train-bnn.py/runs/006281-2018-08-14-23-34-42,0.8751269035532995,0.42240452766418457,0,1.0,1.0,200,,500,574053.067344904,0.6923449039459229,2018-08-14 23:34:42,False,0.95,574064.1100902557,0.5867545127868652,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
222999,574058.75,256,None,shapes,3,0,0.8076142131979696,,1.0,10.0,0.8081218274111676,200,0.5,1,500,6282,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (vae init),,exman-train-bnn.py/runs/006282-2018-08-14-23-34-42,0.8076142131979696,0.3071765899658203,3,1.0,1.0,200,,500,574059.5146624446,0.7646624445915222,2018-08-14 23:34:42,False,1.0,574064.142370224,0.5392370223999023,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
223199,574066.1875,256,None,shapes,2,0,0.8639593908629442,,1.0,10.0,0.8614213197969544,200,0.5,7,500,6283,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (vae init),,exman-train-bnn.py/runs/006283-2018-08-14-23-34-42,0.8604060913705583,0.22356820106506348,2,1.0,1.0,200,,500,574066.8733400702,0.6858400702476501,2018-08-14 23:34:42,False,1.0,574071.9660797119,0.5778579711914062,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
223399,792986.6815,256,None,shapes,1,0,0.9954314720812184,,1.0,10.0,0.9954314720812184,200,0.5,7,500,6284,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006284-2018-08-14-23-34-42,0.9954314720812184,0.13788151741027832,1,1.0,1.0,200,,500,789345.6250165589,0.03126655891537666,2018-08-14 23:34:42,False,1.0,793000.824376625,0.02828575325012207,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
223599,943440.28125,256,None,shapes,2,0,0.9949238578680204,,1.0,10.0,0.9949238578680204,200,0.5,7,500,6285,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006285-2018-08-14-23-34-42,0.9954314720812184,0.2196061611175537,2,1.0,1.0,200,,500,930897.0038300678,0.06633006781339645,2018-08-14 23:34:42,False,1.0,943446.9156966208,0.06634446620941163,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
223799,473577.125,256,None,shapes,3,0,1.0,,1.0,10.0,1.0,200,0.5,7,500,6286,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (vae init),,exman-train-bnn.py/runs/006286-2018-08-14-23-34-42,1.0,0.2511260509490967,3,1.0,1.0,200,,500,473577.1277788482,0.002778848167508841,2018-08-14 23:34:42,False,1.0,473586.64424633974,0.002379811584949493,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
223999,1147521.875,256,None,shapes,3,0,0.8451776649746193,,1.0,10.0,0.8456852791878172,200,0.5,5,500,6287,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006287-2018-08-14-23-34-42,0.8456852791878172,0.19942235946655276,3,1.0,1.0,200,,500,1143898.2302027345,0.7302027344703674,2018-08-14 23:34:42,False,0.95,1147534.5230827332,0.6324041366577149,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
224199,1170616.78125,256,None,shapes,0,0,0.8715736040609137,,1.0,10.0,0.8720812182741117,200,0.5,2,500,6288,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006288-2018-08-14-23-34-42,0.8725888324873097,0.15587592124938965,0,1.0,1.0,200,,500,1160031.0105721354,0.7293221354484558,2018-08-14 23:34:42,False,0.95,1170630.338471413,0.6778610706329345,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
224399,568385.8125,256,None,shapes,0,0,0.8842639593908629,,1.0,10.0,0.8842639593908629,200,0.5,1,500,6289,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006289-2018-08-14-23-34-42,0.8873096446700508,0.2389872074127197,0,1.0,1.0,200,,500,568386.1579550505,0.3454550504684448,2018-08-14 23:34:42,False,1.0,568393.11652565,0.18260064125061035,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
224599,574050.3125,256,None,shapes,0,0,0.8878172588832487,,1.0,10.0,0.8893401015228426,200,0.5,5,500,6290,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,sn,sn (vae init),,exman-train-bnn.py/runs/006290-2018-08-14-23-34-42,0.8944162436548223,0.3183121681213379,0,1.0,1.0,200,,500,574051.0377248526,0.7252248525619507,2018-08-14 23:34:42,False,0.9,574056.7960705757,0.6483570575714112,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
224799,784142.13225,256,None,shapes,2,0,0.9954314720812184,,1.0,10.0,0.9954314720812184,200,0.5,1,500,6291,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006291-2018-08-14-23-34-42,0.9954314720812184,0.188615083694458,2,1.0,1.0,200,,500,775403.9720145017,0.03451450169086456,2018-08-14 23:34:42,False,0.996,784160.006374527,0.03574824905395508,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
224999,1153501.09375,256,None,shapes,1,0,0.8893401015228426,,1.0,10.0,0.8893401015228426,200,0.5,2,500,6292,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006292-2018-08-14-23-34-42,0.8883248730964467,0.21521663665771484,1,1.0,1.0,200,,500,1170348.100105226,0.6313552260398865,2018-08-14 23:34:42,False,0.9,1153506.4908638,0.5397113800048828,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
225199,313984.587,256,None,shapes,3,0,0.9969543147208122,,1.0,10.0,0.9969543147208122,200,0.5,3,500,6293,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006293-2018-08-14-23-34-42,0.9964467005076142,0.6947598457336426,3,1.0,1.0,200,,500,314365.1343776947,0.009377694688737392,2018-08-14 23:34:42,False,0.99675,314035.8143213864,0.01280683034658432,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
225399,787653.31425,256,None,shapes,3,0,0.9964467005076142,,1.0,10.0,0.9964467005076142,200,0.5,2,500,6294,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006294-2018-08-14-23-34-42,0.9964467005076142,0.17981219291687012,3,1.0,1.0,200,,500,782077.034084525,0.03408452495932579,2018-08-14 23:34:42,False,0.992,787683.1587591248,0.05968901824951173,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
225599,473576.15625,256,None,shapes,1,0,0.998477157360406,,1.0,10.0,0.998477157360406,200,0.5,5,500,6295,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (vae init),,exman-train-bnn.py/runs/006295-2018-08-14-23-34-42,0.998477157360406,0.24687647819519046,1,1.0,1.0,200,,500,473576.1604381394,0.004188139457255603,2018-08-14 23:34:42,False,1.0,473585.94960784906,0.002448339462280273,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
225799,568395.5625,256,None,shapes,1,0,0.9857868020304568,,1.0,10.0,0.9852791878172588,200,0.5,3,500,6296,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (vae init),,exman-train-bnn.py/runs/006296-2018-08-14-23-34-43,0.9862944162436548,0.2284862995147705,1,1.0,1.0,200,,500,568395.7139052004,0.1514052003622055,2018-08-14 23:34:43,False,1.0,568406.2861595154,0.1072365951538086,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
225999,574054.6875,256,None,shapes,1,0,0.965989847715736,,1.0,10.0,0.96497461928934,200,0.5,7,500,6297,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,20,,sn,sn (vae init),,exman-train-bnn.py/runs/006297-2018-08-14-23-34-43,0.965989847715736,0.22309279441833496,1,1.0,1.0,200,,500,574055.2717659472,0.584265947341919,2018-08-14 23:34:43,False,1.0,574065.2351818085,0.527384090423584,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
226199,316650.736875,256,None,shapes,0,0,0.9964467005076142,,1.0,10.0,0.9964467005076142,200,0.5,7,500,6298,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006298-2018-08-14-23-34-43,0.9964467005076142,0.9401249885559082,0,1.0,1.0,200,,500,314383.72663503786,0.007885037921369076,2018-08-14 23:34:43,False,0.99675,316703.2071940327,0.01311757975816727,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
226399,562164.25,256,None,shapes,2,0,0.9974619289340102,,1.0,10.0,0.9974619289340102,200,0.5,5,500,6299,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (vae init),,exman-train-bnn.py/runs/006299-2018-08-14-23-34-43,0.9974619289340102,0.19803571701049805,2,1.0,1.0,200,,500,562164.2916815281,0.04168152809143066,2018-08-14 23:34:43,False,1.0,562181.9132394791,0.03532647895812988,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
226599,1147433.78125,256,None,shapes,3,0,0.8355329949238579,,1.0,10.0,0.8360406091370558,200,0.5,4,500,6300,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,10,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006300-2018-08-14-23-34-43,0.8329949238578679,0.22168636322021484,3,1.0,1.0,200,,500,1140482.7617397904,0.7304897904396057,2018-08-14 23:34:43,False,1.0,1147439.6770467758,0.5895796775817871,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
226799,473577.5625,256,None,shapes,0,0,1.0,,1.0,10.0,1.0,200,0.5,4,500,6301,vae,16.0,1.0,,,1.0,,,0.001,shapes,10,dwp-sn-init-full-grid,bayes,4000,,sn,sn (vae init),,exman-train-bnn.py/runs/006301-2018-08-14-23-34-43,0.999492385786802,0.2407011985778809,0,1.0,1.0,200,,500,473577.5654411072,0.0029411071445792913,2018-08-14 23:34:43,False,1.0,473587.5339393616,0.0024928598403930664,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
226999,574063.4375,256,None,shapes,1,0,0.9771573604060914,,1.0,10.0,0.9746192893401016,200,0.5,3,500,6302,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,100,,sn,sn (vae init),,exman-train-bnn.py/runs/006302-2018-08-14-23-36-57,0.9746192893401016,0.2896101474761963,1,1.0,1.0,200,,500,574063.9275352955,0.4900352954864502,2018-08-14 23:36:57,False,0.99,574110.5069389343,0.4706943893432618,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
227199,573460.8125,256,None,shapes,2,0,0.9928934010152284,,1.0,10.0,0.9923857868020304,200,0.5,5,500,6303,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,500,,sn,sn (vae init),,exman-train-bnn.py/runs/006303-2018-08-14-23-36-57,0.9923857868020304,0.2775142192840576,2,1.0,1.0,200,,500,573461.1003910005,0.2878910005092621,2018-08-14 23:36:57,False,0.9940000000000001,573604.9715423584,0.2883180847167969,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
227399,1158787.4375,256,None,shapes,0,0,0.9223350253807108,,1.0,10.0,0.9213197969543148,200,0.5,5,500,6304,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,100,,dwp,dwp (vae init),,exman-train-bnn.py/runs/006304-2018-08-14-23-36-57,0.9243654822335026,0.35301899909973145,0,1.0,1.0,200,,500,1157778.4987819195,0.6862819194793701,2018-08-14 23:36:57,False,0.92,1158855.8205566406,0.68383056640625,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
227599,574055.4375,256,None,shapes,0,0,0.8822335025380711,,1.0,10.0,0.8791878172588833,200,0.5,1,500,6305,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006305-2018-08-14-23-36-57,0.8796954314720812,0.1731853485107422,0,1.0,1.0,200,,500,574056.0759724379,0.6384724378585815,2018-08-14 23:36:57,False,0.95,574078.7646865846,0.5831796646118164,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
227799,574057.8125,256,None,shapes,1,0,0.9812182741116752,,1.0,10.0,0.9802030456852792,200,0.5,2,500,6306,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006306-2018-08-14-23-36-57,0.9812182741116752,0.34869956970214844,1,1.0,1.0,200,,500,574058.3446042539,0.5321042537689209,2018-08-14 23:36:57,False,0.975,574078.0745773314,0.5065519332885742,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
227999,574063.0,256,None,shapes,3,0,0.8730964467005076,,1.0,10.0,0.8725888324873097,200,0.5,4,500,6307,vae,16.0,1.0,,,1.0,,,0.0001,shapes,10,dwp-sn-init-full-grid,bayes,40,,sn,sn (vae init),,exman-train-bnn.py/runs/006307-2018-08-14-23-36-58,0.8730964467005076,0.397613525390625,3,1.0,1.0,200,,500,574063.6236798763,0.6236798763275146,2018-08-14 23:36:58,False,0.925,574086.3072586061,0.5826814651489258,"./vae/z-dim=2,hidden-dim=32/0/vae_params.torch",32.0,train,2.0
